datetime,open,high,low,close,volume
2024-01-29 12:05:00,17130,17142,17117,17129,200
2024-01-29 12:10:00,17132,17137,17125,17130,831
2024-01-29 12:15:00,17127,17132,17119,17124,417
2024-01-29 12:20:00,17122,17136,17112,17125,459
2024-01-29 12:25:00,17128,17132,17127,17131,254
2024-01-29 12:30:00,17131,17139,17122,17130,981
2024-01-29 12:35:00,17132,17134,17131,17133,618
2024-01-29 12:40:00,17137,17142,17130,17135,440
2024-01-29 12:45:00,17133,17155,17119,17140,251
2024-01-29 12:50:00,17140,17160,17124,17144,515
2024-01-29 12:55:00,17143,17172,17117,17146,874
2024-01-29 13:00:00,17142,17155,17138,17150,277
2024-01-29 13:05:00,17149,17162,17143,17156,686
2024-01-29 13:10:00,17158,17160,17155,17157,440
2024-01-29 13:15:00,17158,17164,17154,17159,271
2024-01-29 13:20:00,17160,17163,17147,17150,419
2024-01-29 13:25:00,17149,17158,17139,17148,215
2024-01-29 13:30:00,17147,17154,17134,17142,653
2024-01-29 13:35:00,17144,17145,17142,17143,1981
2024-01-29 13:40:00,17142,17144,17137,17139,1000
2024-01-29 08:45:00,17139,17157,17130,17148,572
2024-01-29 08:50:00,17148,17149,17143,17144,673
2024-01-29 08:55:00,17147,17154,17135,17142,852
2024-01-29 09:00:00,17144,17153,17137,17146,744
2024-01-29 09:05:00,17143,17158,17137,17151,321
2024-01-29 09:10:00,17149,17162,17137,17149,1733
2024-01-29 09:15:00,17150,17155,17144,17149,241
2024-01-29 09:20:00,17149,17173,17131,17155,327
2024-01-29 09:25:00,17154,17161,17151,17157,552
2024-01-29 09:30:00,17159,17165,17147,17153,1883
2024-01-29 09:35:00,17153,17158,17147,17151,299
2024-01-29 09:40:00,17151,17165,17128,17141,403
2024-01-29 09:45:00,17142,17159,17121,17138,616
2024-01-29 09:50:00,17137,17147,17130,17140,446
2024-01-29 09:55:00,17143,17150,17129,17136,896
2024-01-29 10:00:00,17134,17142,17124,17131,297
2024-01-29 10:05:00,17133,17135,17128,17130,372
2024-01-29 10:10:00,17133,17150,17109,17126,476
2024-01-29 10:15:00,17124,17128,17113,17117,539
2024-01-29 10:20:00,17117,17118,17116,17117,425
2024-01-29 10:25:00,17120,17130,17109,17119,342
2024-01-29 10:30:00,17122,17126,17117,17121,885
2024-01-29 10:35:00,17121,17144,17094,17117,264
2024-01-29 10:40:00,17116,17121,17103,17108,423
2024-01-29 10:45:00,17110,17121,17097,17108,448
2024-01-29 10:50:00,17111,17116,17100,17106,548
2024-01-29 10:55:00,17104,17118,17094,17109,688
2024-01-29 11:00:00,17106,17119,17099,17112,596
2024-01-29 11:05:00,17112,17121,17099,17107,496
2024-01-29 11:10:00,17109,17114,17099,17104,1273
2024-01-29 11:15:00,17103,17113,17097,17107,611
2024-01-29 11:20:00,17108,17119,17100,17110,1050
2024-01-29 11:25:00,17109,17111,17105,17108,660
2024-01-29 11:30:00,17103,17117,17100,17114,596
2024-01-29 11:35:00,17113,17131,17099,17117,232
2024-01-29 11:40:00,17118,17132,17112,17127,652
2024-01-29 11:45:00,17126,17145,17112,17130,950
2024-01-29 11:50:00,17128,17158,17098,17128,846
2024-01-29 11:55:00,17124,17143,17099,17118,545
2024-01-29 12:00:00,17117,17124,17101,17109,456
2024-01-29 12:05:00,17111,17113,17109,17111,443
2024-01-29 12:10:00,17113,17113,17113,17113,1015
2024-01-29 12:15:00,17115,17123,17111,17119,599
2024-01-29 12:20:00,17117,17125,17107,17115,357
2024-01-29 12:25:00,17113,17125,17107,17119,860
2024-01-29 12:30:00,17120,17131,17109,17121,1377
2024-01-29 12:35:00,17122,17126,17112,17116,311
2024-01-29 12:40:00,17117,17131,17109,17124,207
2024-01-29 12:45:00,17120,17138,17114,17133,859
2024-01-29 12:50:00,17131,17140,17120,17129,348
2024-01-29 12:55:00,17129,17138,17123,17132,493
2024-01-29 13:00:00,17133,17142,17126,17135,797
2024-01-29 13:05:00,17137,17156,17119,17139,702
2024-01-29 13:10:00,17139,17141,17132,17134,837
2024-01-29 13:15:00,17135,17143,17132,17140,733
2024-01-29 13:20:00,17140,17144,17135,17140,449
2024-01-29 13:25:00,17141,17147,17123,17130,364
2024-01-29 13:30:00,17130,17144,17124,17138,708
2024-01-29 13:35:00,17138,17144,17133,17138,616
2024-01-29 13:40:00,17138,17138,17132,17133,306
2024-01-29 08:45:00,17133,17137,17133,17137,992
2024-01-29 08:50:00,17138,17156,17132,17150,396
2024-01-29 08:55:00,17150,17159,17145,17154,203
2024-01-29 09:00:00,17154,17167,17144,17157,1044
2024-01-29 09:05:00,17160,17168,17146,17154,422
2024-01-29 09:10:00,17154,17159,17141,17145,338
2024-01-29 09:15:00,17144,17147,17144,17147,838
2024-01-29 09:20:00,17149,17159,17142,17152,547
2024-01-29 09:25:00,17149,17159,17142,17152,415
2024-01-29 09:30:00,17150,17155,17143,17149,523
2024-01-29 09:35:00,17149,17167,17138,17155,955
2024-01-29 09:40:00,17156,17163,17148,17155,1202
2024-01-29 09:45:00,17153,17167,17146,17160,1254
2024-01-29 09:50:00,17159,17172,17155,17168,2203
2024-01-29 09:55:00,17167,17179,17154,17166,438
2024-01-29 10:00:00,17165,17178,17156,17169,2167
2024-01-29 10:05:00,17171,17174,17161,17165,808
2024-01-29 10:10:00,17166,17175,17159,17168,757
2024-01-29 10:15:00,17168,17179,17161,17173,372
2024-01-29 10:20:00,17172,17183,17163,17174,518
2024-01-29 10:25:00,17171,17176,17171,17176,339
2024-01-29 10:30:00,17179,17188,17167,17176,330
2024-01-29 10:35:00,17177,17182,17173,17178,239
2024-01-29 10:40:00,17177,17184,17176,17183,452
2024-01-29 10:45:00,17184,17192,17174,17182,582
2024-01-29 10:50:00,17182,17188,17174,17180,298
2024-01-29 10:55:00,17180,17181,17169,17171,375
2024-01-29 11:00:00,17172,17173,17171,17173,211
2024-01-29 11:05:00,17171,17173,17166,17168,279
2024-01-29 11:10:00,17167,17170,17161,17165,2946
2024-01-29 11:15:00,17165,17170,17163,17168,657
2024-01-29 11:20:00,17167,17190,17142,17165,665
2024-01-29 11:25:00,17166,17170,17156,17161,488
2024-01-29 11:30:00,17164,17166,17164,17165,791
2024-01-29 11:35:00,17164,17173,17157,17167,1334
2024-01-29 11:40:00,17163,17171,17160,17167,256
2024-01-29 11:45:00,17163,17173,17158,17168,275
2024-01-29 11:50:00,17168,17186,17147,17165,475
2024-01-29 11:55:00,17164,17168,17163,17167,2222
2024-01-29 12:00:00,17167,17168,17161,17163,252
2024-01-29 12:05:00,17163,17182,17152,17172,391
2024-01-29 12:10:00,17168,17174,17162,17168,448
2024-01-29 12:15:00,17165,17169,17164,17168,233
2024-01-29 12:20:00,17169,17180,17159,17170,330
2024-01-29 12:25:00,17171,17174,17165,17168,681
2024-01-29 12:30:00,17167,17171,17167,17170,670
2024-01-29 12:35:00,17167,17174,17158,17165,473
2024-01-29 12:40:00,17166,17179,17155,17168,397
2024-01-29 12:45:00,17170,17176,17158,17164,522
2024-01-29 12:50:00,17164,17179,17148,17162,211
2024-01-29 12:55:00,17161,17179,17150,17169,423
2024-01-29 13:00:00,17169,17172,17165,17168,278
2024-01-29 13:05:00,17165,17177,17159,17171,647
2024-01-29 13:10:00,17173,17179,17171,17176,280
2024-01-29 13:15:00,17176,17187,17171,17181,1211
2024-01-29 13:20:00,17178,17185,17174,17181,573
2024-01-29 13:25:00,17180,17197,17163,17179,1150
2024-01-29 13:30:00,17180,17205,17155,17180,664
2024-01-29 13:35:00,17179,17197,17160,17178,526
2024-01-29 13:40:00,17178,17181,17168,17172,239
2024-01-30 08:45:00,17169,17171,17167,17168,670
2024-01-30 08:50:00,17170,17170,17162,17162,792
2024-01-30 08:55:00,17161,17179,17139,17157,294
2024-01-30 09:00:00,17153,17169,17146,17163,593
2024-01-30 09:05:00,17162,17164,17160,17163,753
2024-01-30 09:10:00,17165,17171,17156,17163,525
2024-01-30 09:15:00,17162,17163,17159,17159,611
2024-01-30 09:20:00,17163,17180,17149,17165,1111
2024-01-30 09:25:00,17166,17181,17146,17161,302
2024-01-30 09:30:00,17162,17177,17143,17158,1371
2024-01-30 09:35:00,17158,17162,17152,17156,1276
2024-01-30 09:40:00,17156,17181,17136,17160,450
2024-01-30 09:45:00,17160,17165,17159,17163,515
2024-01-30 09:50:00,17163,17166,17159,17162,955
2024-01-30 09:55:00,17163,17183,17142,17162,612
2024-01-30 10:00:00,17160,17163,17160,17163,825
2024-01-30 10:05:00,17160,17162,17158,17159,986
2024-01-30 10:10:00,17157,17169,17147,17159,594
2024-01-30 10:15:00,17163,17163,17155,17156,465
2024-01-30 10:20:00,17157,17162,17155,17160,862
2024-01-30 10:25:00,17161,17169,17152,17160,1470
2024-01-30 10:30:00,17158,17168,17151,17162,283
2024-01-30 10:35:00,17163,17174,17150,17161,786
2024-01-30 10:40:00,17161,17162,17153,17154,679
2024-01-30 10:45:00,17155,17158,17151,17155,603
2024-01-30 10:50:00,17153,17162,17151,17160,660
2024-01-30 10:55:00,17160,17164,17155,17158,741
2024-01-30 11:00:00,17158,17159,17155,17157,959
2024-01-30 11:05:00,17155,17158,17153,17156,1509
2024-01-30 11:10:00,17158,17158,17157,17157,257
2024-01-30 11:15:00,17154,17156,17152,17155,507
2024-01-30 11:20:00,17156,17156,17154,17154,430
2024-01-30 11:25:00,17155,17171,17139,17155,255
2024-01-30 11:30:00,17154,17165,17145,17157,354
2024-01-30 11:35:00,17156,17171,17145,17161,728
2024-01-30 11:40:00,17160,17182,17142,17164,712
2024-01-30 11:45:00,17165,17176,17157,17168,358
2024-01-30 11:50:00,17167,17173,17162,17168,286
2024-01-30 11:55:00,17168,17177,17162,17171,962
2024-01-30 12:00:00,17174,17182,17160,17168,261
2024-01-30 12:05:00,17167,17173,17161,17168,1111
2024-01-30 12:10:00,17164,17172,17158,17166,736
2024-01-30 12:15:00,17167,17180,17157,17170,266
2024-01-30 12:20:00,17173,17177,17164,17167,448
2024-01-30 12:25:00,17168,17168,17165,17165,238
2024-01-30 12:30:00,17163,17186,17139,17163,493
2024-01-30 12:35:00,17163,17170,17152,17159,223
2024-01-30 12:40:00,17157,17169,17146,17158,430
2024-01-30 12:45:00,17159,17168,17153,17162,827
2024-01-30 12:50:00,17159,17171,17149,17161,614
2024-01-30 12:55:00,17160,17177,17141,17158,1704
2024-01-30 13:00:00,17156,17168,17151,17164,2488
2024-01-30 13:05:00,17164,17167,17163,17166,530
2024-01-30 13:10:00,17165,17185,17143,17162,605
2024-01-30 13:15:00,17163,17167,17158,17162,702
2024-01-30 13:20:00,17163,17166,17158,17161,543
2024-01-30 13:25:00,17160,17166,17155,17161,509
2024-01-30 13:30:00,17162,17168,17152,17158,506
2024-01-30 13:35:00,17158,17177,17135,17154,208
2024-01-30 13:40:00,17152,17152,17148,17148,1064
2024-01-31 08:45:00,17153,17165,17141,17153,363
2024-01-31 08:50:00,17154,17173,17126,17145,255
2024-01-31 08:55:00,17145,17148,17142,17145,1788
2024-01-31 09:00:00,17148,17156,17135,17143,2834
2024-01-31 09:05:00,17146,17158,17133,17145,380
2024-01-31 09:10:00,17145,17148,17136,17140,1101
2024-01-31 09:15:00,17141,17154,17125,17139,306
2024-01-31 09:20:00,17137,17140,17134,17138,1456
2024-01-31 09:25:00,17137,17145,17136,17143,242
2024-01-31 09:30:00,17143,17144,17143,17143,497
2024-01-31 09:35:00,17144,17152,17134,17142,2011
2024-01-31 09:40:00,17143,17143,17141,17141,576
2024-01-31 09:45:00,17142,17152,17131,17141,561
2024-01-31 09:50:00,17141,17144,17134,17136,821
2024-01-31 09:55:00,17134,17137,17134,17136,823
2024-01-31 10:00:00,17134,17136,17133,17135,620
2024-01-31 10:05:00,17134,17143,17124,17133,773
2024-01-31 10:10:00,17132,17134,17126,17128,364
2024-01-31 10:15:00,17130,17137,17123,17130,553
2024-01-31 10:20:00,17127,17137,17121,17131,263
2024-01-31 10:25:00,17130,17139,17116,17124,647
2024-01-31 10:30:00,17126,17130,17113,17117,943
2024-01-31 10:35:00,17116,17128,17109,17121,365
2024-01-31 10:40:00,17122,17127,17113,17117,423
2024-01-31 10:45:00,17117,17126,17115,17123,232
2024-01-31 10:50:00,17124,17133,17110,17119,996
2024-01-31 10:55:00,17119,17128,17116,17126,713
2024-01-31 11:00:00,17127,17130,17119,17122,259
2024-01-31 11:05:00,17118,17131,17115,17127,439
2024-01-31 11:10:00,17127,17131,17121,17125,1994
2024-01-31 11:15:00,17126,17139,17112,17124,865
2024-01-31 11:20:00,17126,17135,17120,17129,584
2024-01-31 11:25:00,17132,17136,17122,17126,370
2024-01-31 11:30:00,17125,17140,17113,17128,397
2024-01-31 11:35:00,17131,17144,17119,17133,339
2024-01-31 11:40:00,17131,17139,17124,17132,383
2024-01-31 11:45:00,17134,17136,17124,17126,303
2024-01-31 11:50:00,17128,17139,17123,17135,1535
2024-01-31 11:55:00,17133,17140,17127,17133,290
2024-01-31 12:00:00,17134,17135,17133,17134,676
2024-01-31 12:05:00,17134,17144,17119,17129,527
2024-01-31 12:10:00,17131,17142,17116,17127,526
2024-01-31 12:15:00,17126,17133,17123,17130,736
2024-01-31 12:20:00,17129,17147,17113,17130,500
2024-01-31 12:25:00,17133,17140,17127,17134,402
2024-01-31 12:30:00,17134,17144,17127,17137,211
2024-01-31 12:35:00,17139,17157,17124,17142,752
2024-01-31 12:40:00,17141,17146,17137,17142,223
2024-01-31 12:45:00,17146,17154,17134,17142,2362
2024-01-31 12:50:00,17141,17146,17134,17140,430
2024-01-31 12:55:00,17138,17142,17132,17135,870
2024-01-31 13:00:00,17138,17147,17133,17141,468
2024-01-31 13:05:00,17140,17155,17122,17137,262
2024-01-31 13:10:00,17141,17151,17122,17132,673
2024-01-31 13:15:00,17134,17142,17120,17129,263
2024-01-31 13:20:00,17128,17132,17124,17128,1039
2024-01-31 13:25:00,17124,17140,17115,17130,414
2024-01-31 13:30:00,17130,17141,17115,17126,386
2024-01-31 13:35:00,17126,17134,17123,17130,210
2024-01-31 13:40:00,17133,17138,17128,17134,1046
2024-02-01 08:45:00,17137,17150,17120,17133,816
2024-02-01 08:50:00,17132,17136,17125,17130,302
2024-02-01 08:55:00,17131,17139,17123,17130,1986
2024-02-01 09:00:00,17132,17139,17120,17128,206
2024-02-01 09:05:00,17130,17136,17125,17131,418
2024-02-01 09:10:00,17132,17135,17126,17129,618
2024-02-01 09:15:00,17125,17131,17124,17129,480
2024-02-01 09:20:00,17129,17136,17123,17131,699
2024-02-01 09:25:00,17128,17137,17125,17134,338
2024-02-01 09:30:00,17133,17138,17127,17132,514
2024-02-01 09:35:00,17134,17139,17131,17136,448
2024-02-01 09:40:00,17137,17141,17133,17137,212
2024-02-01 09:45:00,17139,17141,17134,17136,497
2024-02-01 09:50:00,17137,17151,17119,17133,940
2024-02-01 09:55:00,17130,17144,17121,17135,1978
2024-02-01 10:00:00,17130,17145,17117,17132,813
2024-02-01 10:05:00,17132,17134,17127,17129,367
2024-02-01 10:10:00,17129,17137,17124,17132,288
2024-02-01 10:15:00,17130,17137,17127,17133,233
2024-02-01 10:20:00,17130,17141,17124,17135,265
2024-02-01 10:25:00,17133,17150,17120,17137,518
2024-02-01 10:30:00,17136,17145,17126,17135,330
2024-02-01 10:35:00,17137,17140,17131,17135,1050
2024-02-01 10:40:00,17135,17142,17122,17129,481
2024-02-01 10:45:00,17132,17142,17120,17130,260
2024-02-01 10:50:00,17128,17137,17120,17128,297
2024-02-01 10:55:00,17130,17137,17124,17131,421
2024-02-01 11:00:00,17131,17142,17116,17127,301
2024-02-01 11:05:00,17129,17135,17122,17129,205
2024-02-01 11:10:00,17128,17151,17096,17119,333
2024-02-01 11:15:00,17121,17138,17112,17129,227
2024-02-01 11:20:00,17130,17143,17113,17126,828
2024-02-01 11:25:00,17124,17130,17121,17127,1185
2024-02-01 11:30:00,17127,17129,17120,17122,418
2024-02-01 11:35:00,17121,17140,17106,17125,419
2024-02-01 11:40:00,17126,17131,17122,17126,2623
2024-02-01 11:45:00,17124,17137,17118,17131,675
2024-02-01 11:50:00,17131,17142,17123,17134,3036
2024-02-01 11:55:00,17135,17135,17133,17134,600
2024-02-01 12:00:00,17134,17141,17126,17133,596
2024-02-01 12:05:00,17136,17151,17119,17133,1628
2024-02-01 12:10:00,17135,17139,17126,17131,282
2024-02-01 12:15:00,17131,17144,17123,17137,985
2024-02-01 12:20:00,17137,17138,17131,17133,460
2024-02-01 12:25:00,17133,17152,17116,17135,222
2024-02-01 12:30:00,17136,17145,17126,17135,632
2024-02-01 12:35:00,17131,17147,17123,17139,335
2024-02-01 12:40:00,17138,17145,17138,17145,471
2024-02-01 12:45:00,17142,17159,17126,17143,372
2024-02-01 12:50:00,17146,17147,17144,17145,731
2024-02-01 12:55:00,17144,17157,17131,17144,304
2024-02-01 13:00:00,17143,17169,17126,17151,573
2024-02-01 13:05:00,17153,17156,17143,17147,958
2024-02-01 13:10:00,17147,17154,17141,17148,792
2024-02-01 13:15:00,17146,17165,17134,17154,1617
2024-02-01 13:20:00,17154,17163,17145,17154,769
2024-02-01 13:25:00,17154,17157,17144,17147,255
2024-02-01 13:30:00,17143,17144,17136,17136,443
2024-02-01 13:35:00,17135,17146,17125,17136,229
2024-02-01 13:40:00,17136,17156,17128,17149,210
2024-02-02 08:45:00,17149,17151,17146,17148,521
2024-02-02 08:50:00,17145,17158,17144,17157,479
2024-02-02 08:55:00,17159,17165,17141,17147,632
2024-02-02 09:00:00,17147,17161,17136,17150,209
2024-02-02 09:05:00,17150,17156,17148,17155,670
2024-02-02 09:10:00,17156,17161,17138,17143,1027
2024-02-02 09:15:00,17141,17152,17128,17139,356
2024-02-02 09:20:00,17140,17141,17138,17138,737
2024-02-02 09:25:00,17138,17144,17132,17138,429
2024-02-02 09:30:00,17136,17142,17131,17137,225
2024-02-02 09:35:00,17138,17142,17125,17130,451
2024-02-02 09:40:00,17133,17137,17128,17132,564
2024-02-02 09:45:00,17133,17139,17127,17133,624
2024-02-02 09:50:00,17135,17140,17126,17131,513
2024-02-02 09:55:00,17130,17141,17120,17131,1868
2024-02-02 10:00:00,17128,17131,17121,17124,432
2024-02-02 10:05:00,17127,17135,17118,17125,681
2024-02-02 10:10:00,17129,17146,17107,17124,383
2024-02-02 10:15:00,17127,17139,17101,17113,461
2024-02-02 10:20:00,17112,17139,17097,17123,352
2024-02-02 10:25:00,17121,17139,17105,17123,915
2024-02-02 10:30:00,17121,17130,17114,17123,429
2024-02-02 10:35:00,17120,17127,17119,17127,1281
2024-02-02 10:40:00,17127,17134,17120,17127,1591
2024-02-02 10:45:00,17130,17143,17120,17133,239
2024-02-02 10:50:00,17133,17133,17130,17130,422
2024-02-02 10:55:00,17131,17133,17126,17128,587
2024-02-02 11:00:00,17131,17135,17120,17124,456
2024-02-02 11:05:00,17123,17129,17119,17125,480
2024-02-02 11:10:00,17129,17134,17113,17118,861
2024-02-02 11:15:00,17122,17124,17115,17116,587
2024-02-02 11:20:00,17116,17118,17113,17115,301
2024-02-02 11:25:00,17113,17126,17096,17108,488
2024-02-02 11:30:00,17110,17111,17104,17106,280
2024-02-02 11:35:00,17105,17118,17089,17101,843
2024-02-02 11:40:00,17099,17113,17094,17108,526
2024-02-02 11:45:00,17110,17117,17099,17106,502
2024-02-02 11:50:00,17108,17112,17101,17105,216
2024-02-02 11:55:00,17105,17112,17096,17103,375
2024-02-02 12:00:00,17100,17119,17085,17104,686
2024-02-02 12:05:00,17101,17104,17095,17098,914
2024-02-02 12:10:00,17098,17107,17081,17090,1061
2024-02-02 12:15:00,17089,17100,17079,17090,718
2024-02-02 12:20:00,17089,17098,17083,17092,830
2024-02-02 12:25:00,17094,17116,17060,17082,1244
2024-02-02 12:30:00,17084,17094,17076,17086,1534
2024-02-02 12:35:00,17089,17100,17076,17088,631
2024-02-02 12:40:00,17086,17092,17081,17088,2542
2024-02-02 12:45:00,17087,17096,17069,17078,1067
2024-02-02 12:50:00,17080,17087,17070,17078,1244
2024-02-02 12:55:00,17078,17084,17066,17072,573
2024-02-02 13:00:00,17075,17078,17070,17073,232
2024-02-02 13:05:00,17073,17080,17067,17073,523
2024-02-02 13:10:00,17077,17087,17069,17078,1774
2024-02-02 13:15:00,17080,17089,17071,17080,787
2024-02-02 13:20:00,17082,17084,17081,17083,938
2024-02-02 13:25:00,17082,17091,17071,17080,1125
2024-02-02 13:30:00,17080,17081,17073,17074,691
2024-02-02 13:35:00,17076,17093,17055,17072,802
2024-02-02 13:40:00,17075,17082,17067,17074,1701
2024-02-05 08:45:00,17075,17081,17067,17072,512
2024-02-05 08:50:00,17072,17081,17059,17068,742
2024-02-05 08:55:00,17071,17079,17055,17063,596
2024-02-05 09:00:00,17058,17068,17057,17067,231
2024-02-05 09:05:00,17064,17075,17055,17066,1130
2024-02-05 09:10:00,17067,17075,17051,17059,274
2024-02-05 09:15:00,17059,17065,17055,17061,215
2024-02-05 09:20:00,17062,17066,17052,17057,816
2024-02-05 09:25:00,17057,17061,17052,17056,270
2024-02-05 09:30:00,17057,17064,17050,17057,477
2024-02-05 09:35:00,17056,17059,17053,17056,466
2024-02-05 09:40:00,17057,17065,17045,17053,1312
2024-02-05 09:45:00,17055,17056,17051,17052,1216
2024-02-05 09:50:00,17054,17061,17041,17048,750
2024-02-05 09:55:00,17052,17061,17046,17055,724
2024-02-05 10:00:00,17056,17063,17053,17060,439
2024-02-05 10:05:00,17060,17070,17050,17059,229
2024-02-05 10:10:00,17056,17067,17042,17053,515
2024-02-05 10:15:00,17052,17068,17041,17057,772
2024-02-05 10:20:00,17057,17078,17037,17059,337
2024-02-05 10:25:00,17061,17069,17048,17057,432
2024-02-05 10:30:00,17056,17067,17047,17058,417
2024-02-05 10:35:00,17059,17061,17051,17053,595
2024-02-05 10:40:00,17053,17060,17048,17055,1706
2024-02-05 10:45:00,17055,17055,17053,17053,361
2024-02-05 10:50:00,17054,17067,17044,17057,221
2024-02-05 10:55:00,17056,17062,17054,17060,438
2024-02-05 11:00:00,17059,17066,17044,17052,387
2024-02-05 11:05:00,17048,17058,17046,17055,470
2024-02-05 11:10:00,17055,17059,17055,17059,244
2024-02-05 11:15:00,17058,17071,17047,17060,223
2024-02-05 11:20:00,17059,17074,17044,17059,250
2024-02-05 11:25:00,17060,17061,17055,17057,475
2024-02-05 11:30:00,17058,17060,17054,17056,1045
2024-02-05 11:35:00,17057,17060,17048,17051,1227
2024-02-05 11:40:00,17053,17068,17034,17049,300
2024-02-05 11:45:00,17050,17062,17037,17049,780
2024-02-05 11:50:00,17048,17048,17046,17046,843
2024-02-05 11:55:00,17045,17047,17044,17045,541
2024-02-05 12:00:00,17046,17065,17028,17047,551
2024-02-05 12:05:00,17048,17061,17034,17047,428
2024-02-05 12:10:00,17050,17055,17044,17049,1272
2024-02-05 12:15:00,17051,17055,17040,17043,329
2024-02-05 12:20:00,17042,17045,17039,17042,385
2024-02-05 12:25:00,17041,17050,17035,17044,848
2024-02-05 12:30:00,17045,17048,17041,17044,433
2024-02-05 12:35:00,17046,17050,17045,17049,839
2024-02-05 12:40:00,17051,17062,17041,17052,739
2024-02-05 12:45:00,17052,17067,17039,17054,861
2024-02-05 12:50:00,17051,17052,17048,17050,291
2024-02-05 12:55:00,17048,17056,17038,17047,392
2024-02-05 13:00:00,17047,17066,17032,17051,206
2024-02-05 13:05:00,17052,17057,17038,17043,389
2024-02-05 13:10:00,17040,17052,17034,17045,857
2024-02-05 13:15:00,17046,17057,17036,17047,1035
2024-02-05 13:20:00,17048,17054,17037,17043,489
2024-02-05 13:25:00,17040,17050,17031,17040,2255
2024-02-05 13:30:00,17042,17055,17030,17043,373
2024-02-05 13:35:00,17042,17045,17038,17041,791
2024-02-05 13:40:00,17043,17045,17038,17040,436
2024-02-05 08:45:00,17039,17045,17035,17041,739
2024-02-05 08:50:00,17039,17054,17032,17047,256
2024-02-05 08:55:00,17046,17052,17043,17049,219
2024-02-05 09:00:00,17049,17056,17043,17050,259
2024-02-05 09:05:00,17049,17057,17036,17044,233
2024-02-05 09:10:00,17044,17055,17038,17049,1426
2024-02-05 09:15:00,17050,17054,17041,17045,429
2024-02-05 09:20:00,17045,17056,17035,17046,337
2024-02-05 09:25:00,17046,17053,17039,17046,627
2024-02-05 09:30:00,17043,17065,17030,17051,909
2024-02-05 09:35:00,17052,17055,17045,17048,755
2024-02-05 09:40:00,17048,17062,17039,17054,687
2024-02-05 09:45:00,17057,17058,17051,17052,2512
2024-02-05 09:50:00,17050,17057,17039,17046,839
2024-02-05 09:55:00,17042,17061,17026,17044,599
2024-02-05 10:00:00,17046,17052,17037,17043,301
2024-02-05 10:05:00,17044,17052,17033,17041,227
2024-02-05 10:10:00,17039,17058,17023,17042,397
2024-02-05 10:15:00,17039,17047,17033,17041,675
2024-02-05 10:20:00,17044,17052,17031,17039,756
2024-02-05 10:25:00,17042,17055,17028,17041,1091
2024-02-05 10:30:00,17036,17043,17033,17040,533
2024-02-05 10:35:00,17039,17044,17037,17041,861
2024-02-05 10:40:00,17045,17051,17036,17042,329
2024-02-05 10:45:00,17041,17048,17033,17039,306
2024-02-05 10:50:00,17038,17055,17025,17041,392
2024-02-05 10:55:00,17040,17045,17032,17037,255
2024-02-05 11:00:00,17035,17046,17026,17037,290
2024-02-05 11:05:00,17033,17045,17024,17035,279
2024-02-05 11:10:00,17037,17045,17029,17037,421
2024-02-05 11:15:00,17033,17051,17018,17036,210
2024-02-05 11:20:00,17037,17039,17031,17033,738
2024-02-05 11:25:00,17035,17040,17030,17035,251
2024-02-05 11:30:00,17032,17042,17023,17033,318
2024-02-05 11:35:00,17031,17034,17030,17032,294
2024-02-05 11:40:00,17035,17037,17033,17035,511
2024-02-05 11:45:00,17036,17041,17027,17032,1089
2024-02-05 11:50:00,17030,17040,17014,17023,382
2024-02-05 11:55:00,17026,17033,17019,17026,462
2024-02-05 12:00:00,17028,17032,17021,17025,1602
2024-02-05 12:05:00,17026,17028,17021,17023,597
2024-02-05 12:10:00,17021,17031,17016,17025,561
2024-02-05 12:15:00,17025,17036,17014,17025,246
2024-02-05 12:20:00,17026,17035,17016,17025,467
2024-02-05 12:25:00,17024,17036,17021,17033,695
2024-02-05 12:30:00,17035,17041,17027,17034,756
2024-02-05 12:35:00,17031,17043,17021,17034,280
2024-02-05 12:40:00,17031,17038,17027,17034,835
2024-02-05 12:45:00,17035,17036,17033,17034,1724
2024-02-05 12:50:00,17033,17040,17030,17036,522
2024-02-05 12:55:00,17035,17038,17033,17036,1171
2024-02-05 13:00:00,17033,17043,17027,17037,2030
2024-02-05 13:05:00,17037,17038,17037,17038,1082
2024-02-05 13:10:00,17038,17057,17016,17035,509
2024-02-05 13:15:00,17037,17044,17029,17036,1099
2024-02-05 13:20:00,17036,17043,17032,17038,1780
2024-02-05 13:25:00,17038,17040,17035,17037,279
2024-02-05 13:30:00,17039,17046,17029,17036,303
2024-02-05 13:35:00,17033,17048,17021,17036,293
2024-02-05 13:40:00,17037,17039,17028,17030,731
2024-02-05 08:45:00,17027,17038,17017,17029,550
2024-02-05 08:50:00,17027,17029,17026,17027,369
2024-02-05 08:55:00,17025,17041,17007,17023,425
2024-02-05 09:00:00,17024,17025,17022,17023,320
2024-02-05 09:05:00,17023,17034,17012,17023,1563
2024-02-05 09:10:00,17023,17028,17018,17023,789
2024-02-05 09:15:00,17021,17032,17015,17026,956
2024-02-05 09:20:00,17026,17034,17018,17027,383
2024-02-05 09:25:00,17025,17033,17017,17024,655
2024-02-05 09:30:00,17025,17035,17013,17023,547
2024-02-05 09:35:00,17021,17029,17015,17023,426
2024-02-05 09:40:00,17026,17044,17002,17020,1809
2024-02-05 09:45:00,17017,17034,17006,17023,930
2024-02-05 09:50:00,17022,17028,17017,17024,592
2024-02-05 09:55:00,17027,17039,17016,17028,674
